group,subgroup,codecat,codetype,code,caresettingprincipal,condinclusion,condfrom,condto,subcondinclusion,condlevel,subcondlevel,rawlabdatetype,rawlabresult
ext_only,Liverallotransplantation;ortho,PX,C4,47135,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Transplantationofpancreaticall,PX,C4,48554,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Renalallotransplantationimplan,PX,C4,50360,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Renalallotransplantationimplan,PX,C4,50365,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Renalautotransplantationreimpl,PX,C4,50380,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Kidneyreplacedbytransplant,DX,09,V420,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Heartreplacedbytransplant,DX,09,V421,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Lungreplacedbytransplant,DX,09,V426,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Liverreplacedbytransplant,DX,09,V427,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Bonemarrowreplacedbytransplant,DX,09,V4281,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Peripheralstemcellsreplacedbyt,DX,09,V4282,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,Pancreasreplacedbytransplant,DX,09,V4283,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,APIXABAN,RX,09,000030893,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,APIXABAN,RX,09,000030894,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,FONDAPARINUXSODIUM,RX,09,000073230,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,FONDAPARINUXSODIUM,RX,09,000073232,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,FONDAPARINUXSODIUM,RX,09,000073234,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,FONDAPARINUXSODIUM,RX,09,000073236,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBAN,RX,09,000074407,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000132406,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000132426,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000132436,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000135190,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000135191,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560168,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560169,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560170,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560172,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560173,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560174,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560176,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560188,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000560189,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,000690043,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000690058,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000690059,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000690062,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000690137,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690195,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690196,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690206,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690217,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690220,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690223,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690228,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DALTEPARINSODIUMPORCINE,RX,09,000690232,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000741151,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,000743454,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,000747794,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750620,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750621,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750622,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750623,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750624,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000750626,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000752912,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000752915,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758013,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758014,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758016,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758018,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758020,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758022,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758025,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,000758030,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931712,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931713,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931714,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931715,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931716,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931718,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931719,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931720,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,000931721,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBAN,RX,09,001439674,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DESIRUDIN,RX,09,001870011,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,002649567,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,002649577,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,002649587,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,002649872,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,003380431,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,003380433,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,003380549,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,003380550,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788801,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788802,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788803,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788804,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788805,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788806,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788810,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788825,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,003788875,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062052,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062053,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062054,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062055,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062056,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062057,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062058,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062059,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,004062064,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004091151,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004091152,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004091280,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004091281,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,004091316,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004091402,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,004092581,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,004092584,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004092720,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004092721,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,004092723,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,004097620,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN045SODIU,RX,09,004097650,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN045SODIU,RX,09,004097651,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,004097760,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,004097761,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,004097793,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,004097794,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,BIVALIRUDIN,RX,09,004098300,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485601,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485602,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485603,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485604,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485605,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485606,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485607,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485631,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485632,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485633,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485634,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485635,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485636,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,005485637,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550831,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550832,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550833,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550834,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550835,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550869,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550874,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550925,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005550926,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,005900324,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DABIGATRANETEXILATEMESYLATE,RX,09,005970107,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DABIGATRANETEXILATEMESYLATE,RX,09,005970135,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DABIGATRANETEXILATEMESYLATE,RX,09,005970149,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,006410272,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,006410273,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410387,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410389,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410391,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410392,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410393,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410400,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006410410,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412436,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412438,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412440,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412442,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412443,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412450,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412460,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,006412470,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBANIN09SODIUMCHLORIDE,RX,09,007030020,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038510,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038530,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038540,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038560,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038580,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038610,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007038680,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813119,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813121,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813122,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813133,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,BIVALIRUDIN,RX,09,007813158,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813224,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBANIN09SODIUMCHLORIDE,RX,09,007813285,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBANINSODIUMCHLORIDEISOO,RX,09,007813314,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813356,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813428,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813500,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813612,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,007813655,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,BIVALIRUDIN,RX,09,007819158,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ARGATROBANINSODIUMCHLORIDEISOO,RX,09,007819314,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321211,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321212,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321213,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321214,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321215,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321216,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321217,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321218,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,008321219,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551003,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551004,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551006,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551008,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551010,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551012,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551015,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,ENOXAPARINSODIUM,RX,09,009551016,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900340,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900350,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900360,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900361,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900370,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900380,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900390,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082900391,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,082900400,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN09SODIUM,RX,09,082900420,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082903064,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,082903065,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815801,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815811,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815813,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815901,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815911,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,088815913,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,122800312,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300100,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300101,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300102,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300106,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300107,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300108,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300266,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300267,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,153300268,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,174740123,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,174740125,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950672,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950673,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950674,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950675,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950677,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950801,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,DABIGATRANETEXILATEMESYLATE,RX,09,216950899,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950939,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,216950940,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906478,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906480,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906481,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906482,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906483,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,234906484,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEIN045SODIU,RX,09,242000661,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,242000662,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEDEXTROSE5I,RX,09,242001660,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,250210400,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINEPF,RX,09,250210401,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,250210402,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,250210403,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,HEPARINSODIUMPORCINE,RX,09,250210404,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,317220327,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,317220328,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,317220329,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,317220330,,0,-183,-1,1,exclusions,exclusions1,,
ext_only,WARFARINSODIUM,RX,09,317220331,,0,-183,-1,1,exclusions,exclusions1,,
